"","subject_ids","user_name","classification_id","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","which_side"
"1421",4841804,"jmang",23495399,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1422",4696024,"Andreac",23495403,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1423",4714748,"Andreac",23495405,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1424",4891326,"jmang",23495406,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1425",4826489,"Andreac",23495409,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1426",4896860,"jmang",23495411,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1427",4861237,"Andreac",23495415,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1428",4861605,"Andreac",23495420,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1429",4917333,"jmang",23495422,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1430",4671564,"jmang",23495428,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1431",4870415,"Andreac",23495430,325.7,1,"T0",NA,"list(list(choice = ""MNKBBN"", answers = list(HWMN = ""2"", WHCHSDFTHNMLSVSBL = ""MLTPLSDSFRMMLTPLNMLS""), filters = list()))",1,1,"MNKBBN","MLTPLSDSFRMMLTPLNMLS"
"1432",4929198,"Andreac",23495438,325.7,1,"T0",NA,"list(list(choice = ""DMSTCNML"", answers = list(HWMN = ""2"", WHCHSDFTHNMLSVSBL = ""MLTPLSDSFRMMLTPLNMLS""), filters = list()))",1,1,"DMSTCNML","MLTPLSDSFRMMLTPLNMLS"
"1433",4681626,"Andreac",23495442,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1434",4698808,"Andreac",23495448,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1435",4726373,"Andreac",23495452,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1436",4731881,"Andreac",23495457,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1437",4752933,"Andreac",23495461,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1438",4759039,"Andreac",23495463,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1439",4778201,"Andreac",23495466,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1440",4738650,"jmang",23495469,325.7,1,"T0",NA,"list(list(choice = ""DKRSTNBK"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""RGHTSD""), filters = list()))",1,1,"DKRSTNBK","RGHTSD"
"1441",4905341,"Jeanet1969",23495471,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1442",4741746,"jmang",23495474,325.7,1,"T0",NA,"list(list(choice = ""LPHNT"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"LPHNT","LFTSD"
"1443",4787253,"Andreac",23495475,325.7,1,"T0",NA,"list(list(choice = ""VHCL"", answers = list(), filters = list()))",1,1,"VHCL",NA
"1444",4690260,"Jeanet1969",23495476,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1445",4757543,"jmang",23495481,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1446",4817770,"Andreac",23495483,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"1447",4790841,"jmang",23495486,325.7,1,"T0",NA,"list(list(choice = ""BRD"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"BRD","LFTSD"
"1448",4859581,"jmang",23495490,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"1449",4895912,"Andreac",23495493,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1450",4865969,"jmang",23495496,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1451",4875567,"jmang",23495500,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1452",4677773,"Andreac",23495502,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1453",4899021,"jmang",23495504,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1454",4715126,"Andreac",23495506,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1455",4926551,"jmang",23495507,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1456",4715878,"Andreac",23495509,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1457",4735653,"jmang",23495512,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1458",4742477,"Jeanet1969",23495514,325.7,1,"T0",NA,"list(list(choice = ""DMSTCNML"", answers = list(HWMN = ""3"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list(LKSLK = ""CW"")))",1,1,"DMSTCNML","LFTSD"
"1459",4729517,"Andreac",23495515,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1460",4740228,"jmang",23495519,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1461",4745065,"Andreac",23495520,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1462",4745985,"jmang",23495528,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1463",4770132,"Jeanet1969",23495529,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1464",4776530,"Andreac",23495530,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1465",4852689,"Jeanet1969",23495534,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1466",4788475,"Andreac",23495536,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1467",4795264,"jmang",23495537,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1468",4880128,"Andreac",23495541,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1469",4806000,"jmang",23495544,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1470",4867798,"Jeanet1969",23495547,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"1471",4887840,"Andreac",23495550,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1472",4839537,"jmang",23495553,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1473",4911186,"Andreac",23495558,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1474",4877045,"Jeanet1969",23495559,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1475",4852184,"jmang",23495562,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1476",4678069,"Andreac",23495566,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1477",4880642,"Jeanet1969",23495570,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1478",4693734,"Andreac",23495573,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1479",4866648,"jmang",23495575,325.7,1,"T0",NA,"list(list(choice = ""WLDCT"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""RGHTSD""), filters = list()))",1,1,"WLDCT","RGHTSD"
"1480",4755720,"Andreac",23495578,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1481",4891957,"Jeanet1969",23495579,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1482",4877009,"jmang",23495582,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1483",4788424,"Andreac",23495584,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1484",4900578,"Jeanet1969",23495587,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1485",4878462,"jmang",23495588,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"1486",4929741,"Jeanet1969",23495592,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1487",4669629,"jmang",23495593,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1488",4703458,"jmang",23495599,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1489",4801467,"Andreac",23495600,325.7,1,"T0",NA,"list(list(choice = ""MNKBBN"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""RGHTSD""), filters = list()))",1,1,"MNKBBN","RGHTSD"
"1490",4699906,"Jeanet1969",23495602,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1491",4715979,"jmang",23495605,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1492",4821756,"Andreac",23495609,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1493",4843732,"Andreac",23495614,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1494",4735773,"jmang",23495617,325.7,1,"T0",NA,"list(list(choice = ""DMSTCNML"", answers = list(HWMN = ""2"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"DMSTCNML","LFTSD"
"1495",4869494,"Andreac",23495620,325.7,1,"T0",NA,"list(list(choice = ""VHCL"", answers = list(), filters = list()))",1,1,"VHCL",NA
"1496",4763426,"jmang",23495621,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1497",4917695,"Andreac",23495624,325.7,1,"T0",NA,"list(list(choice = ""HMNNTVHCLS"", answers = list(), filters = list()))",1,1,"HMNNTVHCLS",NA
"1498",4834284,"jmang",23495625,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1499",4926996,"Andreac",23495629,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1500",4724099,"Andreac",23495632,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1501",4733947,"Andreac",23495636,325.7,1,"T0",NA,"list(list(choice = ""HMNNTVHCLS"", answers = list(), filters = list()))",1,1,"HMNNTVHCLS",NA
"1502",4880126,"jmang",23495639,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1503",4753200,"Andreac",23495641,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1504",4903315,"jmang",23495647,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"1505",4799460,"Andreac",23495648,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1506",4911358,"jmang",23495652,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1507",4840065,"Andreac",23495653,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1508",4842683,"Andreac",23495657,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1509",4912685,"jmang",23495658,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1510",4878749,"Andreac",23495661,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"1511",4668217,"jmang",23495663,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"1512",4704622,"Jeanet1969",23495667,325.7,1,"T0",NA,"list(list(choice = ""HNSPTTD"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list(LKSLK = ""DG"")))",1,1,"HNSPTTD","LFTSD"
"1513",4888622,"Andreac",23495670,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1514",4672374,"jmang",23495674,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1515",4911857,"Andreac",23495676,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1516",4751398,"Jeanet1969",23495681,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1517",4924213,"Andreac",23495682,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"1518",4791859,"Jeanet1969",23495684,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1519",4692001,"Andreac",23495685,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1520",4823668,"Jeanet1969",23495689,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1521",4694106,"Andreac",23495690,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1522",4673913,"jmang",23495691,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1523",4841975,"Jeanet1969",23495694,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1524",4714997,"Andreac",23495695,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1525",4675809,"jmang",23495696,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1526",4882331,"Jeanet1969",23495700,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1527",4768248,"Andreac",23495704,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1528",4904848,"Jeanet1969",23495706,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1529",4777893,"Andreac",23495707,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1530",4919234,"Jeanet1969",23495709,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1531",4763504,"jmang",23495710,325.7,1,"T0",NA,"list(list(choice = ""RNSBL"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"RNSBL","LFTSD"
"1532",4789405,"Andreac",23495711,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1533",4928294,"Jeanet1969",23495712,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1534",4765515,"jmang",23495713,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1535",4690856,"Jeanet1969",23495714,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1536",4702954,"stonepenny",23495715,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1537",4879740,"Andreac",23495716,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"1538",4713960,"Jeanet1969",23495719,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1539",4806124,"jmang",23495720,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1540",4887843,"Andreac",23495722,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1541",4757421,"Jeanet1969",23495724,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1542",4867397,"jmang",23495725,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"1543",4805033,"Jeanet1969",23495726,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1544",4896853,"Andreac",23495728,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1545",4842380,"Jeanet1969",23495731,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1546",4926347,"Andreac",23495733,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1547",4872985,"jmang",23495734,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1548",4711377,"stonepenny",23495735,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1549",4859382,"Jeanet1969",23495736,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1550",4722219,"Andreac",23495738,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1551",4931913,"jmang",23495739,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1552",4866956,"Jeanet1969",23495744,325.7,1,"T0",NA,"list(list(choice = ""VHCL"", answers = list(), filters = list()))",1,1,"VHCL",NA
"1553",4745987,"Andreac",23495745,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1554",4870688,"Jeanet1969",23495748,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1555",4752937,"Andreac",23495749,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1556",4702972,"jmang",23495752,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1557",4907613,"Jeanet1969",23495754,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1558",4823088,"Andreac",23495755,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1559",4918207,"Jeanet1969",23495756,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1560",4857214,"Andreac",23495758,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1561",4715863,"jmang",23495759,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1562",4684127,"Jeanet1969",23495760,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1563",4878303,"Andreac",23495762,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1564",4751175,"jmang",23495763,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1565",4884606,"Andreac",23495765,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1566",4759225,"jmang",23495766,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1567",4899477,"Andreac",23495768,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1568",4721759,"stonepenny",23495769,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"1569",4764724,"jmang",23495771,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
