"","subject_ids","classification_id","workflow_version","task","total_species","species_index","choice","how_many","which_side"
"1589",4884903,23495808,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1590",4818853,23495812,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1591",4712650,23495813,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1592",4755866,23495816,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1593",4834322,23495817,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1594",4715321,23495819,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1595",4777491,23495822,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1596",4854961,23495823,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1597",4730368,23495824,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1598",4886253,23495825,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1599",4729246,23495826,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1600",4790636,23495832,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1601",4865077,23495834,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1602",4739025,23495835,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1603",4825328,23495838,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1604",4752292,23495840,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1605",4837915,23495842,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1606",4761142,23495847,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1607",4882706,23495850,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1608",4774568,23495853,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1609",4676747,23495855,325.7,"T0",1,1,"BRD","3","MLTPLSDSFRMMLTPLNMLS"
"1610",4732097,23495856,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1611",4794888,23495858,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1612",4874322,23495859,325.7,"T0",2,1,"VHCL",NA,NA
"1613",4874322,23495859,325.7,"T0",2,2,"DMSTCNML","2","BCK"
"1614",4866148,23495860,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1615",4882307,23495867,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1616",4878811,23495869,325.7,"T0",1,1,"FR",NA,NA
"1617",4678603,23495870,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"1618",4667070,23495872,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1619",4665284,23495875,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"1620",4737901,23495876,325.7,"T0",1,1,"WRTHG","1","RGHTSD"
"1621",4697452,23495879,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1622",4702943,23495880,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1623",4724471,23495882,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1624",4678613,23495883,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1625",4714272,23495884,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1626",4729411,23495888,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1627",4725706,23495889,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1628",4726616,23495890,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1629",4762014,23495891,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1630",4735544,23495892,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1631",4762189,23495896,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1632",4807071,23495898,325.7,"T0",1,1,"DMSTCNML","2","RGHTSD"
"1633",4798354,23495900,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1634",4775834,23495901,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1635",4737587,23495905,325.7,"T0",1,1,"WRTHG","1","RGHTSD"
"1636",4800748,23495906,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1637",4816075,23495908,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1638",4766081,23495910,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1639",4825215,23495911,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1640",4817564,23495914,325.7,"T0",1,1,"FR",NA,NA
"1641",4773369,23495915,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1642",4882193,23495916,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1643",4808327,23495920,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1644",4839672,23495922,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1645",4669281,23495923,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1646",4820099,23495925,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1647",4689467,23495929,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1648",4870772,23495930,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"1649",4821138,23495933,325.7,"T0",1,1,"FR",NA,NA
"1650",4699910,23495934,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1651",4776277,23495938,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1652",4905639,23495941,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1653",4821824,23495942,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1654",4728421,23495944,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1655",4837517,23495945,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1656",4871340,23495946,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1657",4822913,23495948,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1658",4753079,23495952,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1659",4673246,23495953,325.7,"T0",1,1,"MNKBBN","1","LFTSD"
"1660",4864964,23495956,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1661",4766526,23495958,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1662",4705547,23495961,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1663",4829746,23495962,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1664",4674113,23495964,325.7,"T0",1,1,"DKRSTNBK","1","RGHTSD"
"1665",4871867,23495965,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1666",4805990,23495966,325.7,"T0",1,1,"BRD","1","RGHTSD"
"1667",4752145,23495969,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1668",4690119,23495971,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1669",4913206,23495973,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1670",4796806,23495975,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1671",4835565,23495977,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1672",4921645,23495978,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1673",4867505,23495980,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1674",4851090,23495982,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1675",4734468,23495983,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1676",4682024,23495985,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1677",4895140,23495986,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1678",4891939,23495987,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1679",4901476,23495991,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1680",4682325,23495992,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1681",4723161,23495994,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1682",4738077,23495996,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"1683",4732263,23495997,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1684",4760569,23496001,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1685",4687949,23496002,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1686",4757526,23496003,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1687",4903022,23496004,325.7,"T0",1,1,"FR",NA,NA
"1688",4766143,23496006,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1689",4772248,23496007,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1690",4914826,23496010,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1691",4760886,23496011,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1692",4816919,23496012,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1693",4788164,23496014,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1694",4761645,23496016,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1695",4926778,23496018,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1696",4845278,23496019,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1697",4793250,23496022,325.7,"T0",1,1,"MNKBBN","1","RGHTSD"
"1698",4778272,23496024,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1699",4695675,23496026,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1700",4831822,23496028,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1701",4859793,23496030,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1702",4794082,23496031,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1703",4857531,23496034,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1704",4701024,23496036,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1705",4813993,23496037,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1706",4815999,23496040,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1707",4737272,23496042,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1708",4849151,23496043,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1709",4744965,23496047,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1710",4928141,23496048,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1711",4670039,23496049,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1712",4752243,23496053,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1713",4912650,23496055,325.7,"T0",1,1,"BRD","1","RGHTSD"
"1714",4670198,23496056,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1715",4706450,23496058,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1716",4774652,23496060,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1717",4800984,23496062,325.7,"T0",1,1,"VHCL",NA,NA
"1718",4756857,23496064,325.7,"T0",1,1,"VHCL",NA,NA
"1719",4668831,23496065,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1720",4851096,23496067,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1721",4794193,23496068,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1722",4680333,23496071,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1723",4860565,23496073,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1724",4685082,23496074,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1725",4727816,23496077,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1726",4890970,23496078,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1727",4805603,23496079,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1728",4796712,23496082,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1729",4677537,23496085,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1730",4802221,23496086,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1731",4823449,23496087,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1732",4700014,23496090,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1733",4881211,23496092,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1734",4772951,23496095,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1735",4842798,23496099,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1736",4881815,23496100,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1737",4852110,23496103,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1738",4852264,23496108,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1739",4929279,23496109,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1740",4867046,23496111,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1741",4877315,23496113,325.7,"T0",1,1,"FR",NA,NA
"1742",4884552,23496115,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1743",4918742,23496117,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1744",4739598,23496118,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1745",4689982,23496119,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1746",4703710,23496123,325.7,"T0",1,1,"MNKBBN","2","MLTPLSDSFRMMLTPLNMLS"
"1747",4773081,23496124,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1748",4691461,23496125,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1749",4778623,23496127,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1750",4697570,23496128,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"1751",4793092,23496131,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1752",4804755,23496132,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1753",4738332,23496133,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1754",4782841,23496137,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1755",4794122,23496139,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1756",4817648,23496141,325.7,"T0",1,1,"FR",NA,NA
"1757",4805277,23496144,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1758",4838611,23496145,325.7,"T0",1,1,"MNKBBN","1","LFTSD"
"1759",4819309,23496146,325.7,"T0",1,1,"BSHBB","1","BCK"
"1760",4824043,23496147,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1761",4824428,23496151,325.7,"T0",1,1,"FR",NA,NA
"1762",4884204,23496153,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1763",4919777,23496155,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1764",4880017,23496156,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1765",4861110,23496159,325.7,"T0",1,1,"DKRSTNBK","1","RGHTSD"
"1766",4925256,23496162,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1767",4880462,23496163,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1768",4893025,23496164,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1769",4929791,23496165,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1770",4689603,23496171,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1771",4867664,23496172,325.7,"T0",1,1,"FR",NA,NA
"1772",4896918,23496174,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1773",4690691,23496175,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1774",4869255,23496176,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1775",4694117,23496178,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1776",4883779,23496182,325.7,"T0",1,1,"DKRSTNBK","1","RGHTSD"
"1777",4705519,23496184,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1778",4918331,23496186,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1779",4750635,23496188,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1780",4897067,23496189,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1781",4770124,23496192,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1782",4790044,23496193,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1783",4911001,23496194,325.7,"T0",1,1,"MNKBBN","1","RGHTSD"
"1784",4764275,23496196,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1785",4880888,23496197,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1786",4675486,23496198,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1787",4889922,23496201,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1788",4902170,23496202,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1789",4699675,23496203,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1790",4918878,23496206,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1791",4902968,23496207,325.7,"T0",1,1,"FR",NA,NA
"1792",4770811,23496208,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1793",4689464,23496210,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1794",4925871,23496212,325.7,"T0",1,1,"PRCPN","1","RGHTSD"
"1795",4772140,23496214,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1796",4666469,23496215,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"1797",4733262,23496216,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1798",4772322,23496217,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1799",4762912,23496220,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1800",4666047,23496221,325.7,"T0",2,1,"VHCL",NA,NA
"1801",4666047,23496221,325.7,"T0",2,2,"HMNNTVHCLS",NA,NA
"1802",4672883,23496222,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1803",4772944,23496223,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1804",4677881,23496227,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1805",4828566,23496228,325.7,"T0",1,1,"FR",NA,NA
"1806",4705694,23496229,325.7,"T0",1,1,"VHCL",NA,NA
"1807",4728090,23496230,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1808",4787406,23496232,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1809",4715157,23496234,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1810",4763911,23496238,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1811",4795486,23496239,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1812",4769468,23496241,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1813",4788881,23496242,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1814",4820326,23496243,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1815",4797513,23496244,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1816",4824561,23496247,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1817",4842942,23496249,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1818",4851491,23496250,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1819",4824334,23496251,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1820",4888059,23496253,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1821",4895052,23496254,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1822",4867012,23496256,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1823",4825384,23496259,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1824",4890978,23496260,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1825",4928518,23496261,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1826",4898262,23496262,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1827",4905217,23496264,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1828",4914492,23496265,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1829",4833904,23496266,325.7,"T0",1,1,"PRCPN","1","LFTSD"
"1830",4907111,23496267,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1831",4707651,23496268,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1832",4712486,23496272,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1833",4678232,23496274,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1834",4683474,23496275,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1835",4844488,23496276,325.7,"T0",2,1,"HMNNTVHCLS",NA,NA
"1836",4844488,23496276,325.7,"T0",2,2,"VHCL",NA,NA
"1837",4821479,23496279,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1838",4765719,23496281,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1839",4698204,23496282,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1840",4766297,23496284,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1841",4771060,23496285,325.7,"T0",1,1,"BRD","8","MLTPLSDSFRMMLTPLNMLS"
"1842",4724661,23496286,325.7,"T0",1,1,"BSHPG","3","RGHTSD"
"1843",4733356,23496287,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1844",4743071,23496291,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1845",4755959,23496294,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1846",4928880,23496297,325.7,"T0",2,1,"HMNNTVHCLS",NA,NA
"1847",4928880,23496297,325.7,"T0",2,2,"DMSTCNML","1","FRNT"
"1848",4823456,23496298,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1849",4776676,23496299,325.7,"T0",1,1,"DKRSTNBK","1","LFTSD"
"1850",4832087,23496303,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1851",4892119,23496306,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1852",4738871,23496307,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1853",4780200,23496308,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1854",4748693,23496311,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1855",4791475,23496312,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1856",4795178,23496313,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1857",4859108,23496315,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1858",4896566,23496317,325.7,"T0",1,1,"BRD","1","BCK"
"1859",4818946,23496318,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1860",4865737,23496322,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1861",4839575,23496324,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1862",4849592,23496326,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1863",4897275,23496329,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1864",4890658,23496331,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1865",4905028,23496332,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1866",4688939,23496339,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1867",4727047,23496341,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1868",4930227,23496344,325.7,"T0",1,1,"DMSTCNML","1","LFTSD"
"1869",4742389,23496346,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1870",4676657,23496347,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1871",4728067,23496348,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1872",4691572,23496350,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1873",4761300,23496352,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1874",4793959,23496355,325.7,"T0",1,1,"KD","1","LFTSD"
"1875",4718010,23496356,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"1876",4790759,23496357,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1877",4739830,23496358,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1878",4843090,23496360,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1879",4804175,23496363,325.7,"T0",1,1,"BRD","1","LFTSD"
"1880",4867233,23496365,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1881",4759982,23496366,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1882",4821887,23496367,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1883",4878244,23496368,325.7,"T0",1,1,"FR",NA,NA
"1884",4834982,23496369,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1885",4888401,23496372,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1886",4813948,23496373,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1887",4847750,23496374,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1888",4913657,23496376,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1889",4827155,23496378,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1890",4872271,23496379,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1891",4927773,23496380,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1892",4863335,23496382,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1893",4686880,23496384,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1894",4873021,23496385,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1895",4874579,23496386,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1896",4696371,23496387,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1897",4888306,23496391,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1898",4722965,23496392,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1899",4699845,23496393,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1900",4726369,23496394,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1901",4709986,23496395,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1902",4908305,23496396,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1903",4791703,23496397,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1904",4761975,23496398,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1905",4811213,23496400,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1906",4783843,23496402,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1907",4847656,23496403,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1908",4858888,23496406,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1909",4912329,23496409,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1910",4767975,23496412,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1911",4912625,23496413,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1912",4895644,23496416,325.7,"T0",1,1,"HNBDGR","1","RGHTSD"
"1913",4666163,23496417,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"1914",4793940,23496418,325.7,"T0",1,1,"KD","2","RGHTSD"
"1915",4689328,23496420,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1916",4829672,23496421,325.7,"T0",1,1,"FR",NA,NA
"1917",4707975,23496424,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1918",4896148,23496425,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1919",4747999,23496426,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1920",4734814,23496427,325.7,"T0",1,1,"FR",NA,NA
"1921",4900825,23496430,325.7,"T0",1,1,"FR",NA,NA
"1922",4683507,23496431,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1923",4751431,23496432,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1924",4737362,23496434,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1925",4761643,23496437,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1926",4921676,23496438,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1927",4738584,23496442,325.7,"T0",1,1,"DKRSTNBK","1","LFTSD"
"1928",4927410,23496443,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1929",4827417,23496446,325.7,"T0",1,1,"FR",NA,NA
"1930",4685966,23496449,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1931",4845695,23496451,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1932",4849245,23496453,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1933",4752448,23496454,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1934",4750471,23496457,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1935",4861828,23496459,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1936",4671568,23496462,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1937",4686709,23496463,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1938",4792403,23496465,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1939",4763040,23496467,325.7,"T0",1,1,"HNSPTTD","1","LFTSD"
"1940",4741380,23496469,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1941",4721342,23496470,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1942",4772735,23496474,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1943",4759838,23496475,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1944",4725774,23496476,325.7,"T0",1,1,"NTHNGHR",NA,NA
"1945",4847894,23496478,325.7,"T0",1,1,"NTHNGHR",NA,NA
